0,00	SIM	SIM	ACUMULOU! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 10/08/2005: R$5.500.000,00.
689	006	007	031	049	051	060
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 13/08/2005: R$14.000.000,00.
690	008	012	015	041	047	053
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 17/08/2005: R$16.000.000,00.
691	008	016	037	050	055	058
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 20/08/2005: R$19.000.000,00.
692	011	018	033	057	058	060
693	013	014	017	031	041	050
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 27/08/2005: R$24.000.000,00.
694	015	019	029	037	041	053
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 31/08/2005: R$34.000.000,00.
695	006	011	013	021	040	052
0,00	SIM	SIM	ACUMULOU! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 03/09/2005: R$39.000.000,00.
696	009	016	034	037	053	057
0,00	NAO	SIM	Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 10/09/2005: R$1.500.000,00.
697	028	031	032	035	051	053
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 14/09/2005: R$3.000.000,00.
698	008	012	022	027	043	055
0,00	SIM	SIM	Acumulou!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 17/09/2005: R$4.500.000,00. INFORMAMOS QUE EM RAZÃO DE PROBLEMAS TÉCNICOS, O SORTEIO DO CONCURSO 699 FOI ADIADO PARA 19/09, ÀS 20HS EM PORTO ALEGRE.
699	017	023	048	050	053	054
0,00	SIM	SIM	ACUMULOU. Estimativa de prêmio (sena) para o próximo concurso, a ser realizado em 21/09/2005: R$14.000.000,00.
700	002	003	014	024	031	040
0,00	SIM	SIM	ACUMULOU!!! Estimativa de prêmio (SENA) para o próximo concurso, a ser realizado em 24/09/2005: R$16.000.000,00.
701	001	013	023	031	048	060
